gene,score
ORTHOMCL5722,FALSE
ORTHOMCL5723,FALSE
ORTHOMCL5724,FALSE
ORTHOMCL5725,FALSE
ORTHOMCL5726,TRUE
ORTHOMCL5731,FALSE
ORTHOMCL5732,FALSE
ORTHOMCL5733,FALSE
ORTHOMCL5734,FALSE
ORTHOMCL5735,FALSE
ORTHOMCL5738,FALSE
ORTHOMCL5739,FALSE
ORTHOMCL5740,FALSE
ORTHOMCL5742,FALSE
ORTHOMCL5743,FALSE
ORTHOMCL5744,FALSE
ORTHOMCL5747,FALSE
ORTHOMCL5751,FALSE
ORTHOMCL5752,FALSE
ORTHOMCL5755,FALSE
ORTHOMCL5757,FALSE
ORTHOMCL5758,FALSE
ORTHOMCL5759,FALSE
ORTHOMCL5760,FALSE
ORTHOMCL5761,FALSE
ORTHOMCL5763,FALSE
ORTHOMCL5764,FALSE
ORTHOMCL5766,FALSE
ORTHOMCL5768,FALSE
ORTHOMCL5771,FALSE
ORTHOMCL5773,FALSE
ORTHOMCL5774,FALSE
ORTHOMCL5775,FALSE
ORTHOMCL5776,FALSE
ORTHOMCL5777,FALSE
ORTHOMCL5780,FALSE
ORTHOMCL5781,FALSE
ORTHOMCL5782,FALSE
ORTHOMCL5783,FALSE
ORTHOMCL5785,FALSE
ORTHOMCL5787,FALSE
ORTHOMCL5791,FALSE
ORTHOMCL5793,FALSE
ORTHOMCL5794,FALSE
ORTHOMCL5796,FALSE
ORTHOMCL5799,FALSE
ORTHOMCL5800,FALSE
ORTHOMCL5801,FALSE
ORTHOMCL5804,FALSE
ORTHOMCL5806,FALSE
ORTHOMCL5807,FALSE
ORTHOMCL5808,FALSE
ORTHOMCL5809,FALSE
ORTHOMCL5810,FALSE
ORTHOMCL5812,FALSE
ORTHOMCL5815,FALSE
ORTHOMCL5816,FALSE
ORTHOMCL5817,FALSE
ORTHOMCL5818,FALSE
ORTHOMCL5820,FALSE
ORTHOMCL5822,FALSE
ORTHOMCL5825,FALSE
ORTHOMCL5826,FALSE
ORTHOMCL5828,FALSE
ORTHOMCL5830,FALSE
ORTHOMCL5832,FALSE
ORTHOMCL5833,FALSE
ORTHOMCL5834,FALSE
ORTHOMCL5835,FALSE
ORTHOMCL5836,FALSE
ORTHOMCL5837,FALSE
ORTHOMCL5838,FALSE
ORTHOMCL5839,FALSE
ORTHOMCL5840,FALSE
ORTHOMCL5841,TRUE
ORTHOMCL5842,FALSE
ORTHOMCL5843,FALSE
ORTHOMCL5844,FALSE
ORTHOMCL5847,FALSE
ORTHOMCL5848,TRUE
ORTHOMCL5850,FALSE
ORTHOMCL5851,FALSE
ORTHOMCL5853,FALSE
ORTHOMCL5854,FALSE
ORTHOMCL5855,FALSE
ORTHOMCL5856,FALSE
ORTHOMCL5858,FALSE
ORTHOMCL5859,FALSE
ORTHOMCL5862,FALSE
ORTHOMCL5864,FALSE
ORTHOMCL5865,FALSE
ORTHOMCL5867,FALSE
ORTHOMCL5868,FALSE
ORTHOMCL5869,FALSE
ORTHOMCL5870,FALSE
ORTHOMCL5871,FALSE
ORTHOMCL5872,FALSE
ORTHOMCL5873,FALSE
ORTHOMCL5875,FALSE
ORTHOMCL5877,FALSE
ORTHOMCL5878,FALSE
ORTHOMCL5879,FALSE
ORTHOMCL5880,FALSE
ORTHOMCL5881,FALSE
ORTHOMCL5882,FALSE
ORTHOMCL5884,FALSE
ORTHOMCL5886,FALSE
ORTHOMCL5887,FALSE
ORTHOMCL5888,FALSE
ORTHOMCL5889,TRUE
ORTHOMCL5890,FALSE
ORTHOMCL5891,FALSE
ORTHOMCL5892,FALSE
ORTHOMCL5893,FALSE
ORTHOMCL5894,FALSE
ORTHOMCL5895,FALSE
ORTHOMCL5896,FALSE
ORTHOMCL5897,FALSE
ORTHOMCL5898,FALSE
ORTHOMCL5899,FALSE
ORTHOMCL5901,TRUE
ORTHOMCL5902,FALSE
ORTHOMCL5904,FALSE
ORTHOMCL5906,FALSE
ORTHOMCL5907,FALSE
ORTHOMCL5908,FALSE
ORTHOMCL5909,FALSE
ORTHOMCL5910,FALSE
ORTHOMCL5913,FALSE
ORTHOMCL5915,FALSE
ORTHOMCL5916,FALSE
ORTHOMCL5917,FALSE
ORTHOMCL5919,FALSE
ORTHOMCL5920,FALSE
ORTHOMCL5922,FALSE
ORTHOMCL5924,FALSE
ORTHOMCL5925,FALSE
ORTHOMCL5926,FALSE
ORTHOMCL5927,FALSE
ORTHOMCL5928,FALSE
ORTHOMCL5929,FALSE
ORTHOMCL5931,FALSE
ORTHOMCL5932,FALSE
ORTHOMCL5936,FALSE
ORTHOMCL5937,FALSE
ORTHOMCL5939,FALSE
ORTHOMCL5940,FALSE
ORTHOMCL5941,FALSE
ORTHOMCL5942,FALSE
ORTHOMCL5943,FALSE
ORTHOMCL5944,FALSE
ORTHOMCL5945,FALSE
ORTHOMCL5949,FALSE
ORTHOMCL595,FALSE
ORTHOMCL5950,FALSE
ORTHOMCL5951,FALSE
ORTHOMCL5952,FALSE
ORTHOMCL5953,FALSE
ORTHOMCL5954,FALSE
ORTHOMCL5955,FALSE
ORTHOMCL5956,FALSE
ORTHOMCL5957,FALSE
ORTHOMCL5958,FALSE
ORTHOMCL5960,FALSE
ORTHOMCL5961,FALSE
ORTHOMCL5964,FALSE
ORTHOMCL5965,FALSE
ORTHOMCL5967,FALSE
ORTHOMCL5970,FALSE
ORTHOMCL5971,FALSE
ORTHOMCL5972,FALSE
ORTHOMCL5973,FALSE
ORTHOMCL5974,FALSE
ORTHOMCL5975,FALSE
ORTHOMCL5978,FALSE
ORTHOMCL5981,FALSE
ORTHOMCL5982,FALSE
ORTHOMCL5984,FALSE
ORTHOMCL5987,FALSE
ORTHOMCL5988,FALSE
ORTHOMCL5989,FALSE
ORTHOMCL5990,FALSE
ORTHOMCL5992,FALSE
ORTHOMCL5994,FALSE
ORTHOMCL5995,FALSE
ORTHOMCL5996,FALSE
ORTHOMCL6001,FALSE
ORTHOMCL6002,FALSE
ORTHOMCL6006,FALSE
ORTHOMCL6008,FALSE
ORTHOMCL6010,FALSE
ORTHOMCL6011,FALSE
ORTHOMCL6013,FALSE
ORTHOMCL6018,FALSE
ORTHOMCL6020,FALSE
ORTHOMCL6021,FALSE
ORTHOMCL6022,FALSE
ORTHOMCL6027,FALSE
ORTHOMCL6030,FALSE
ORTHOMCL6034,FALSE
ORTHOMCL6039,FALSE
ORTHOMCL6040,FALSE
ORTHOMCL6041,FALSE
ORTHOMCL6043,FALSE
ORTHOMCL6044,FALSE
ORTHOMCL6045,FALSE
ORTHOMCL6047,FALSE
ORTHOMCL6048,FALSE
ORTHOMCL6050,FALSE
ORTHOMCL6052,FALSE
ORTHOMCL6056,FALSE
ORTHOMCL6059,FALSE
ORTHOMCL6072,FALSE
ORTHOMCL6073,FALSE
ORTHOMCL6090,FALSE
ORTHOMCL6093,FALSE
ORTHOMCL6103,FALSE
ORTHOMCL6107,FALSE
ORTHOMCL6110,FALSE
ORTHOMCL6124,FALSE
ORTHOMCL6135,FALSE
ORTHOMCL6136,FALSE
ORTHOMCL6137,FALSE
ORTHOMCL6139,FALSE
ORTHOMCL6140,FALSE
ORTHOMCL6143,FALSE
ORTHOMCL6144,FALSE
ORTHOMCL6145,FALSE
ORTHOMCL6146,FALSE
ORTHOMCL6148,FALSE
ORTHOMCL6149,FALSE
ORTHOMCL6150,FALSE
ORTHOMCL6152,FALSE
ORTHOMCL6153,FALSE
ORTHOMCL6154,FALSE
ORTHOMCL6156,FALSE
ORTHOMCL6157,FALSE
ORTHOMCL6158,FALSE
ORTHOMCL6159,FALSE
ORTHOMCL6161,FALSE
ORTHOMCL6163,FALSE
ORTHOMCL6166,FALSE
ORTHOMCL6168,FALSE
ORTHOMCL6169,FALSE
ORTHOMCL6170,FALSE
ORTHOMCL6171,FALSE
ORTHOMCL6173,FALSE
ORTHOMCL6174,FALSE
ORTHOMCL6175,FALSE
ORTHOMCL6176,FALSE
ORTHOMCL6178,TRUE
ORTHOMCL6181,TRUE
ORTHOMCL6182,FALSE
ORTHOMCL6183,FALSE
ORTHOMCL6190,FALSE
ORTHOMCL6191,FALSE
ORTHOMCL6192,FALSE
ORTHOMCL6193,FALSE
ORTHOMCL6195,FALSE
ORTHOMCL6200,FALSE
ORTHOMCL6202,FALSE
ORTHOMCL6205,FALSE
ORTHOMCL6207,FALSE
ORTHOMCL6208,FALSE
ORTHOMCL6209,FALSE
ORTHOMCL6211,FALSE
ORTHOMCL6212,FALSE
ORTHOMCL6213,FALSE
ORTHOMCL6214,FALSE
ORTHOMCL6217,FALSE
ORTHOMCL6218,FALSE
ORTHOMCL6222,FALSE
ORTHOMCL6223,FALSE
ORTHOMCL6225,FALSE
ORTHOMCL6227,FALSE
ORTHOMCL6230,FALSE
ORTHOMCL6232,FALSE
ORTHOMCL6233,FALSE
ORTHOMCL6234,FALSE
ORTHOMCL6236,FALSE
ORTHOMCL6237,FALSE
ORTHOMCL6238,FALSE
ORTHOMCL6239,FALSE
ORTHOMCL6241,FALSE
ORTHOMCL6243,TRUE
ORTHOMCL6244,FALSE
ORTHOMCL6246,FALSE
ORTHOMCL6248,FALSE
ORTHOMCL6249,FALSE
ORTHOMCL6250,FALSE
ORTHOMCL6251,FALSE
ORTHOMCL6252,FALSE
ORTHOMCL6254,FALSE
ORTHOMCL6255,FALSE
ORTHOMCL6256,FALSE
ORTHOMCL6257,FALSE
ORTHOMCL6259,FALSE
ORTHOMCL6261,FALSE
ORTHOMCL6263,FALSE
ORTHOMCL6265,FALSE
ORTHOMCL6266,FALSE
ORTHOMCL6268,FALSE
ORTHOMCL6269,FALSE
ORTHOMCL6271,FALSE
ORTHOMCL6272,FALSE
ORTHOMCL6274,FALSE
ORTHOMCL6275,FALSE
ORTHOMCL6277,FALSE
ORTHOMCL6279,FALSE
ORTHOMCL6280,FALSE
ORTHOMCL6281,TRUE
ORTHOMCL6282,FALSE
ORTHOMCL6283,FALSE
ORTHOMCL6284,FALSE
ORTHOMCL6286,FALSE
ORTHOMCL6288,FALSE
ORTHOMCL6289,FALSE
ORTHOMCL6291,FALSE
ORTHOMCL6295,FALSE
ORTHOMCL6296,FALSE
ORTHOMCL6300,FALSE
ORTHOMCL6301,FALSE
ORTHOMCL6303,FALSE
ORTHOMCL6304,FALSE
ORTHOMCL6305,FALSE
ORTHOMCL6306,FALSE
ORTHOMCL6307,FALSE
ORTHOMCL6308,FALSE
ORTHOMCL631,FALSE
ORTHOMCL6310,FALSE
ORTHOMCL6311,FALSE
ORTHOMCL6313,FALSE
ORTHOMCL6314,FALSE
ORTHOMCL6317,FALSE
ORTHOMCL6318,FALSE
ORTHOMCL6321,FALSE
ORTHOMCL6322,FALSE
ORTHOMCL6323,FALSE
ORTHOMCL6326,FALSE
ORTHOMCL6327,FALSE
ORTHOMCL6329,FALSE
ORTHOMCL6330,FALSE
ORTHOMCL6331,FALSE
ORTHOMCL6332,FALSE
ORTHOMCL6333,FALSE
ORTHOMCL6334,FALSE
ORTHOMCL6335,FALSE
ORTHOMCL6336,FALSE
ORTHOMCL6339,FALSE
ORTHOMCL6340,TRUE
ORTHOMCL6341,FALSE
ORTHOMCL6344,FALSE
ORTHOMCL6345,FALSE
ORTHOMCL6346,TRUE
ORTHOMCL6347,FALSE
ORTHOMCL6348,FALSE
ORTHOMCL6350,FALSE
ORTHOMCL6351,FALSE
ORTHOMCL6353,TRUE
ORTHOMCL6354,FALSE
ORTHOMCL6356,FALSE
ORTHOMCL6357,FALSE
ORTHOMCL6358,FALSE
ORTHOMCL6359,FALSE
ORTHOMCL6360,FALSE
ORTHOMCL6361,FALSE
ORTHOMCL6362,FALSE
ORTHOMCL6363,FALSE
ORTHOMCL6364,TRUE
ORTHOMCL6365,FALSE
ORTHOMCL6366,FALSE
ORTHOMCL6367,FALSE
ORTHOMCL6368,FALSE
ORTHOMCL6369,FALSE
ORTHOMCL6371,FALSE
ORTHOMCL6373,FALSE
ORTHOMCL6374,FALSE
ORTHOMCL6375,FALSE
ORTHOMCL6376,FALSE
ORTHOMCL6377,FALSE
ORTHOMCL6378,FALSE
ORTHOMCL6379,FALSE
ORTHOMCL6380,FALSE
ORTHOMCL6381,FALSE
ORTHOMCL6382,FALSE
ORTHOMCL6383,FALSE
ORTHOMCL6384,FALSE
ORTHOMCL6385,FALSE
ORTHOMCL6386,FALSE
ORTHOMCL6387,FALSE
ORTHOMCL6388,FALSE
ORTHOMCL6389,FALSE
ORTHOMCL6390,FALSE
ORTHOMCL6393,FALSE
ORTHOMCL6394,FALSE
ORTHOMCL6395,FALSE
ORTHOMCL6396,FALSE
ORTHOMCL6398,FALSE
ORTHOMCL6399,FALSE
ORTHOMCL6400,FALSE
ORTHOMCL6401,FALSE
ORTHOMCL6403,FALSE
ORTHOMCL6406,FALSE
ORTHOMCL6407,FALSE
ORTHOMCL6409,FALSE
ORTHOMCL6410,FALSE
ORTHOMCL6411,FALSE
ORTHOMCL6412,FALSE
ORTHOMCL6413,FALSE
ORTHOMCL6414,FALSE
ORTHOMCL6415,FALSE
ORTHOMCL6416,FALSE
ORTHOMCL6417,FALSE
ORTHOMCL6422,FALSE
ORTHOMCL6424,FALSE
ORTHOMCL6425,FALSE
ORTHOMCL6426,FALSE
ORTHOMCL6427,FALSE
ORTHOMCL6428,FALSE
ORTHOMCL6429,FALSE
ORTHOMCL6430,FALSE
ORTHOMCL6431,FALSE
ORTHOMCL6432,FALSE
ORTHOMCL6433,FALSE
ORTHOMCL6435,FALSE
ORTHOMCL6436,FALSE
ORTHOMCL6437,FALSE
ORTHOMCL6438,FALSE
ORTHOMCL6440,FALSE
ORTHOMCL6441,FALSE
ORTHOMCL6442,FALSE
ORTHOMCL6445,FALSE
ORTHOMCL6446,FALSE
ORTHOMCL6447,FALSE
ORTHOMCL6448,FALSE
ORTHOMCL6450,FALSE
ORTHOMCL6451,FALSE
ORTHOMCL6452,FALSE
ORTHOMCL6455,FALSE
ORTHOMCL6456,FALSE
ORTHOMCL6458,FALSE
ORTHOMCL6459,FALSE
ORTHOMCL6460,FALSE
ORTHOMCL6461,FALSE
ORTHOMCL6462,FALSE
ORTHOMCL6463,FALSE
ORTHOMCL6464,FALSE
ORTHOMCL6465,FALSE
ORTHOMCL6467,FALSE
ORTHOMCL6468,FALSE
ORTHOMCL6469,FALSE
ORTHOMCL6470,FALSE
ORTHOMCL6471,FALSE
ORTHOMCL6472,FALSE
ORTHOMCL6473,FALSE
ORTHOMCL6475,FALSE
ORTHOMCL6476,FALSE
ORTHOMCL6478,FALSE
ORTHOMCL6479,FALSE
ORTHOMCL6481,FALSE
ORTHOMCL6483,FALSE
ORTHOMCL6485,FALSE
ORTHOMCL6488,FALSE
ORTHOMCL6491,FALSE
ORTHOMCL6492,FALSE
ORTHOMCL6493,FALSE
ORTHOMCL6494,FALSE
ORTHOMCL6495,FALSE
ORTHOMCL6496,FALSE
ORTHOMCL6500,FALSE
ORTHOMCL6502,FALSE
ORTHOMCL6503,TRUE
ORTHOMCL6504,FALSE
ORTHOMCL6505,FALSE
ORTHOMCL6507,FALSE
ORTHOMCL6508,FALSE
ORTHOMCL6509,FALSE
ORTHOMCL6510,FALSE
ORTHOMCL6511,FALSE
ORTHOMCL6513,FALSE
ORTHOMCL6514,FALSE
ORTHOMCL6515,FALSE
ORTHOMCL6516,FALSE
ORTHOMCL6517,FALSE
ORTHOMCL6518,FALSE
ORTHOMCL6519,FALSE
ORTHOMCL6521,FALSE
ORTHOMCL6522,FALSE
ORTHOMCL6524,FALSE
ORTHOMCL6526,FALSE
ORTHOMCL6527,FALSE
ORTHOMCL6528,FALSE
ORTHOMCL6531,FALSE
ORTHOMCL6532,FALSE
ORTHOMCL6533,FALSE
ORTHOMCL6535,FALSE
ORTHOMCL6536,FALSE
ORTHOMCL6538,FALSE
ORTHOMCL6539,FALSE
ORTHOMCL6540,FALSE
ORTHOMCL6542,FALSE
ORTHOMCL6543,FALSE
ORTHOMCL6544,FALSE
ORTHOMCL6545,FALSE
ORTHOMCL6546,FALSE
ORTHOMCL6549,FALSE
ORTHOMCL6550,FALSE
ORTHOMCL6551,FALSE
ORTHOMCL6552,FALSE
ORTHOMCL6554,FALSE
ORTHOMCL6557,FALSE
ORTHOMCL6558,FALSE
ORTHOMCL6563,FALSE
ORTHOMCL6564,FALSE
ORTHOMCL6567,FALSE
ORTHOMCL6568,FALSE
ORTHOMCL6570,FALSE
ORTHOMCL6572,FALSE
ORTHOMCL6573,FALSE
ORTHOMCL6574,FALSE
ORTHOMCL6575,FALSE
ORTHOMCL6577,FALSE
ORTHOMCL6578,FALSE
ORTHOMCL6580,FALSE
ORTHOMCL6582,FALSE
ORTHOMCL6583,FALSE
ORTHOMCL6584,FALSE
ORTHOMCL6585,FALSE
ORTHOMCL6586,FALSE
ORTHOMCL6589,FALSE
ORTHOMCL6593,FALSE
ORTHOMCL6594,FALSE
ORTHOMCL6595,FALSE
ORTHOMCL6596,FALSE
ORTHOMCL6598,FALSE
ORTHOMCL6599,FALSE
ORTHOMCL6600,FALSE
ORTHOMCL6601,FALSE
ORTHOMCL6602,FALSE
ORTHOMCL6603,FALSE
ORTHOMCL6604,TRUE
ORTHOMCL6609,FALSE
ORTHOMCL6610,FALSE
ORTHOMCL6611,FALSE
ORTHOMCL6613,FALSE
ORTHOMCL6615,FALSE
ORTHOMCL6616,FALSE
ORTHOMCL6619,FALSE
ORTHOMCL6620,FALSE
ORTHOMCL6622,FALSE
ORTHOMCL6623,FALSE
ORTHOMCL6625,FALSE
ORTHOMCL6626,FALSE
ORTHOMCL6627,FALSE
ORTHOMCL6628,FALSE
ORTHOMCL6629,FALSE
ORTHOMCL6630,FALSE
ORTHOMCL6631,FALSE
ORTHOMCL6632,FALSE
ORTHOMCL6633,FALSE
ORTHOMCL6634,FALSE
ORTHOMCL6635,FALSE
ORTHOMCL6640,FALSE
ORTHOMCL6646,FALSE
ORTHOMCL6649,FALSE
ORTHOMCL6650,TRUE
ORTHOMCL6653,FALSE
ORTHOMCL6654,FALSE
ORTHOMCL6656,FALSE
ORTHOMCL6658,FALSE
ORTHOMCL6659,FALSE
ORTHOMCL6660,TRUE
ORTHOMCL6662,FALSE
ORTHOMCL6663,FALSE
ORTHOMCL6664,FALSE
ORTHOMCL6665,FALSE
ORTHOMCL6668,FALSE
ORTHOMCL6669,FALSE
ORTHOMCL6671,FALSE
ORTHOMCL6673,FALSE
ORTHOMCL6674,FALSE
ORTHOMCL6676,FALSE
ORTHOMCL6677,FALSE
ORTHOMCL6678,FALSE
ORTHOMCL6679,FALSE
ORTHOMCL6681,FALSE
ORTHOMCL6682,FALSE
ORTHOMCL6683,FALSE
ORTHOMCL6685,FALSE
ORTHOMCL6687,FALSE
ORTHOMCL6688,FALSE
ORTHOMCL6689,FALSE
ORTHOMCL6692,FALSE
ORTHOMCL6693,FALSE
ORTHOMCL6694,FALSE
ORTHOMCL6695,FALSE
ORTHOMCL6697,FALSE
ORTHOMCL6698,FALSE
ORTHOMCL6699,FALSE
ORTHOMCL6703,FALSE
ORTHOMCL6705,FALSE
ORTHOMCL6708,FALSE
ORTHOMCL671,FALSE
ORTHOMCL6710,FALSE
ORTHOMCL6713,FALSE
ORTHOMCL6715,FALSE
ORTHOMCL6717,FALSE
ORTHOMCL6718,FALSE
ORTHOMCL6719,FALSE
ORTHOMCL6721,FALSE
ORTHOMCL6723,FALSE
ORTHOMCL6725,FALSE
ORTHOMCL6727,FALSE
ORTHOMCL6728,FALSE
ORTHOMCL6729,FALSE
ORTHOMCL673,FALSE
ORTHOMCL6734,FALSE
ORTHOMCL6735,FALSE
ORTHOMCL6739,FALSE
ORTHOMCL6741,FALSE
ORTHOMCL6742,FALSE
ORTHOMCL6744,FALSE
ORTHOMCL6745,FALSE
ORTHOMCL6746,FALSE
ORTHOMCL6747,FALSE
ORTHOMCL6749,FALSE
ORTHOMCL675,FALSE
ORTHOMCL6750,FALSE
ORTHOMCL6751,FALSE
ORTHOMCL6752,FALSE
ORTHOMCL6753,FALSE
ORTHOMCL6754,FALSE
ORTHOMCL6756,FALSE
ORTHOMCL6758,FALSE
ORTHOMCL6764,FALSE
ORTHOMCL6765,FALSE
ORTHOMCL6767,FALSE
ORTHOMCL6768,FALSE
ORTHOMCL677,FALSE
ORTHOMCL6770,TRUE
ORTHOMCL6773,FALSE
ORTHOMCL6774,FALSE
ORTHOMCL6776,FALSE
ORTHOMCL6777,FALSE
ORTHOMCL6778,FALSE
ORTHOMCL6787,FALSE
ORTHOMCL6793,FALSE
ORTHOMCL6795,FALSE
ORTHOMCL6797,FALSE
ORTHOMCL6799,FALSE
ORTHOMCL6800,FALSE
ORTHOMCL6801,FALSE
ORTHOMCL6802,FALSE
ORTHOMCL6803,FALSE
ORTHOMCL6805,FALSE
ORTHOMCL6807,FALSE
ORTHOMCL6808,FALSE
ORTHOMCL6809,FALSE
ORTHOMCL6810,FALSE
ORTHOMCL6811,FALSE
ORTHOMCL6812,FALSE
ORTHOMCL6813,TRUE
ORTHOMCL6814,FALSE
ORTHOMCL6815,FALSE
ORTHOMCL6817,FALSE
ORTHOMCL6818,FALSE
ORTHOMCL6819,FALSE
ORTHOMCL6821,FALSE
ORTHOMCL6826,FALSE
ORTHOMCL6827,FALSE
ORTHOMCL6828,FALSE
ORTHOMCL6829,FALSE
ORTHOMCL6831,FALSE
ORTHOMCL6834,FALSE
ORTHOMCL6835,FALSE
ORTHOMCL6836,FALSE
ORTHOMCL6837,FALSE
ORTHOMCL6838,FALSE
ORTHOMCL6839,FALSE
ORTHOMCL6842,FALSE
ORTHOMCL6846,FALSE
ORTHOMCL6847,FALSE
ORTHOMCL6848,FALSE
ORTHOMCL6849,FALSE
ORTHOMCL6850,FALSE
ORTHOMCL6852,FALSE
ORTHOMCL6853,FALSE
ORTHOMCL6858,FALSE
ORTHOMCL6859,FALSE
ORTHOMCL6860,FALSE
ORTHOMCL6861,FALSE
ORTHOMCL6862,FALSE
ORTHOMCL6863,FALSE
ORTHOMCL6865,FALSE
ORTHOMCL6867,FALSE
ORTHOMCL6868,FALSE
ORTHOMCL6870,FALSE
ORTHOMCL6891,FALSE
ORTHOMCL6892,FALSE
ORTHOMCL6895,FALSE
ORTHOMCL6902,FALSE
ORTHOMCL6904,FALSE
ORTHOMCL6908,FALSE
ORTHOMCL6910,FALSE
ORTHOMCL6919,FALSE
ORTHOMCL6920,FALSE
ORTHOMCL6923,FALSE
ORTHOMCL6925,FALSE
ORTHOMCL6926,FALSE
ORTHOMCL6930,FALSE
ORTHOMCL6931,FALSE
ORTHOMCL6933,FALSE
ORTHOMCL6940,FALSE
ORTHOMCL6947,FALSE
ORTHOMCL6950,FALSE
ORTHOMCL6954,FALSE
ORTHOMCL6969,FALSE
ORTHOMCL6970,FALSE
ORTHOMCL6972,FALSE
ORTHOMCL6973,FALSE
ORTHOMCL6976,FALSE
ORTHOMCL6982,FALSE
ORTHOMCL6986,FALSE
ORTHOMCL6987,FALSE
ORTHOMCL6988,FALSE
ORTHOMCL6990,FALSE
ORTHOMCL6991,FALSE
ORTHOMCL6999,FALSE
ORTHOMCL7001,FALSE
ORTHOMCL7005,FALSE
ORTHOMCL7006,FALSE
ORTHOMCL7011,FALSE
ORTHOMCL7014,FALSE
ORTHOMCL7020,FALSE
ORTHOMCL7023,FALSE
ORTHOMCL7038,FALSE
ORTHOMCL7041,FALSE
ORTHOMCL7044,FALSE
ORTHOMCL7051,FALSE
ORTHOMCL7070,TRUE
ORTHOMCL7071,FALSE
ORTHOMCL7072,FALSE
ORTHOMCL7073,FALSE
ORTHOMCL7075,FALSE
ORTHOMCL7077,FALSE
ORTHOMCL7080,FALSE
ORTHOMCL7081,FALSE
ORTHOMCL7082,FALSE
ORTHOMCL7083,FALSE
ORTHOMCL7086,FALSE
ORTHOMCL7088,FALSE
ORTHOMCL7089,FALSE
ORTHOMCL7091,FALSE
ORTHOMCL7092,FALSE
ORTHOMCL7093,FALSE
ORTHOMCL7094,TRUE
ORTHOMCL7095,FALSE
ORTHOMCL7096,FALSE
ORTHOMCL7097,FALSE
ORTHOMCL7100,FALSE
ORTHOMCL7101,FALSE
ORTHOMCL7102,FALSE
ORTHOMCL7104,FALSE
ORTHOMCL7105,FALSE
ORTHOMCL7108,FALSE
ORTHOMCL7109,FALSE
ORTHOMCL7110,FALSE
ORTHOMCL7111,FALSE
ORTHOMCL7112,FALSE
ORTHOMCL7113,FALSE
ORTHOMCL7114,FALSE
ORTHOMCL7115,FALSE
ORTHOMCL7118,FALSE
ORTHOMCL7119,FALSE
ORTHOMCL7120,FALSE
ORTHOMCL7123,FALSE
ORTHOMCL7124,FALSE
ORTHOMCL7125,FALSE
ORTHOMCL7126,FALSE
ORTHOMCL7128,FALSE
ORTHOMCL7129,FALSE
ORTHOMCL7130,FALSE
ORTHOMCL7131,TRUE
ORTHOMCL7133,FALSE
ORTHOMCL7134,FALSE
ORTHOMCL7135,FALSE
ORTHOMCL7136,FALSE
ORTHOMCL7138,FALSE
ORTHOMCL7139,FALSE
ORTHOMCL7141,FALSE
ORTHOMCL7143,FALSE
ORTHOMCL7144,FALSE
ORTHOMCL7146,FALSE
ORTHOMCL7147,FALSE
ORTHOMCL7148,FALSE
ORTHOMCL7150,FALSE
ORTHOMCL7152,FALSE
ORTHOMCL7153,FALSE
ORTHOMCL7154,FALSE
ORTHOMCL7156,FALSE
ORTHOMCL7157,FALSE
ORTHOMCL7158,FALSE
ORTHOMCL7159,FALSE
ORTHOMCL7162,FALSE
ORTHOMCL7163,FALSE
ORTHOMCL7165,FALSE
ORTHOMCL7166,FALSE
ORTHOMCL7169,FALSE
ORTHOMCL7171,FALSE
ORTHOMCL7173,FALSE
ORTHOMCL7174,FALSE
ORTHOMCL7175,FALSE
ORTHOMCL7177,FALSE
ORTHOMCL7178,FALSE
ORTHOMCL7180,FALSE
ORTHOMCL7181,FALSE
ORTHOMCL7182,FALSE
ORTHOMCL7183,FALSE
ORTHOMCL7184,FALSE
ORTHOMCL7185,FALSE
ORTHOMCL7186,FALSE
ORTHOMCL7187,FALSE
ORTHOMCL7189,FALSE
ORTHOMCL719,FALSE
ORTHOMCL7190,FALSE
ORTHOMCL7191,FALSE
ORTHOMCL7192,FALSE
ORTHOMCL7193,FALSE
ORTHOMCL7194,FALSE
ORTHOMCL7195,FALSE
ORTHOMCL7197,FALSE
ORTHOMCL7199,FALSE
ORTHOMCL7200,FALSE
ORTHOMCL7201,FALSE
ORTHOMCL7202,FALSE
ORTHOMCL7204,FALSE
ORTHOMCL7205,FALSE
ORTHOMCL7206,FALSE
ORTHOMCL7208,FALSE
ORTHOMCL7209,FALSE
ORTHOMCL7210,FALSE
ORTHOMCL7211,FALSE
ORTHOMCL7212,FALSE
ORTHOMCL7213,FALSE
ORTHOMCL7214,FALSE
ORTHOMCL7215,FALSE
ORTHOMCL7216,FALSE
ORTHOMCL7217,FALSE
ORTHOMCL7218,FALSE
ORTHOMCL7219,FALSE
ORTHOMCL7223,FALSE
ORTHOMCL7225,FALSE
ORTHOMCL7227,TRUE
ORTHOMCL7228,FALSE
ORTHOMCL7229,FALSE
ORTHOMCL7233,FALSE
ORTHOMCL7234,FALSE
ORTHOMCL7235,FALSE
ORTHOMCL7236,FALSE
ORTHOMCL7237,FALSE
ORTHOMCL7238,FALSE
ORTHOMCL7242,FALSE
ORTHOMCL7243,TRUE
ORTHOMCL7244,FALSE
ORTHOMCL7245,FALSE
ORTHOMCL7247,FALSE
ORTHOMCL7248,FALSE
ORTHOMCL7249,FALSE
ORTHOMCL7250,FALSE
ORTHOMCL7251,FALSE
ORTHOMCL7252,FALSE
ORTHOMCL7253,FALSE
ORTHOMCL7254,FALSE
ORTHOMCL7256,FALSE
ORTHOMCL7257,FALSE
